hart,time
0,2023-01-23 22:41:06.803916
0,2023-01-23 22:41:06.804175
0,2023-01-23 22:41:06.805269
674,2023-01-23 22:41:06.807116
676,2023-01-23 22:41:06.876239
0,2023-01-23 22:41:06.876536
0,2023-01-23 22:41:06.877298
0,2023-01-23 22:41:06.878400
646,2023-01-23 22:41:06.879248
675,2023-01-23 22:41:06.880212
0,2023-01-23 22:41:06.880453
0,2023-01-23 22:41:06.881042
0,2023-01-23 22:41:06.881864
513,2023-01-23 22:41:06.882650
675,2023-01-23 22:41:06.883311
2,2023-01-23 22:41:06.884206
0,2023-01-23 22:41:06.884772
0,2023-01-23 22:41:06.885737
436,2023-01-23 22:41:06.886636
676,2023-01-23 22:41:06.887594
107,2023-01-23 22:41:06.888613
0,2023-01-23 22:41:06.889349
0,2023-01-23 22:41:06.890482
676,2023-01-23 22:41:06.891197
675,2023-01-23 22:41:06.892176
0,2023-01-23 22:41:06.893379
0,2023-01-23 22:41:07.002157
0,2023-01-23 22:41:07.002838
676,2023-01-23 22:41:07.003564
675,2023-01-23 22:41:07.004099
0,2023-01-23 22:41:07.004910
0,2023-01-23 22:41:07.005544
0,2023-01-23 22:41:07.006482
676,2023-01-23 22:41:07.007644
676,2023-01-23 22:41:07.008370
0,2023-01-23 22:41:07.009080
0,2023-01-23 22:41:07.009530
0,2023-01-23 22:41:07.009791
676,2023-01-23 22:41:07.011051
676,2023-01-23 22:41:07.012035
0,2023-01-23 22:41:07.012689
0,2023-01-23 22:41:07.013517
0,2023-01-23 22:41:07.013715
675,2023-01-23 22:41:07.014938
675,2023-01-23 22:41:07.015690
0,2023-01-23 22:41:07.016409
0,2023-01-23 22:41:07.016613
0,2023-01-23 22:41:07.017311
675,2023-01-23 22:41:07.017911
675,2023-01-23 22:41:07.019040
0,2023-01-23 22:41:07.019250
0,2023-01-23 22:41:07.019985
0,2023-01-23 22:41:07.020462
675,2023-01-23 22:41:07.021259
675,2023-01-23 22:41:07.022015
0,2023-01-23 22:41:07.022687
0,2023-01-23 22:41:07.023597
0,2023-01-23 22:41:07.024405
669,2023-01-23 22:41:07.025024
675,2023-01-23 22:41:07.093765
0,2023-01-23 22:41:07.094658
0,2023-01-23 22:41:07.095499
0,2023-01-23 22:41:07.096145
575,2023-01-23 22:41:07.096841
676,2023-01-23 22:41:07.097630
12,2023-01-23 22:41:07.098508
0,2023-01-23 22:41:07.098991
0,2023-01-23 22:41:07.099709
675,2023-01-23 22:41:07.100446
676,2023-01-23 22:41:07.101036
0,2023-01-23 22:41:07.101789
0,2023-01-23 22:41:07.102330
0,2023-01-23 22:41:07.102588
675,2023-01-23 22:41:07.103555
675,2023-01-23 22:41:07.104122
0,2023-01-23 22:41:07.104808
0,2023-01-23 22:41:07.105625
0,2023-01-23 22:41:07.105903
675,2023-01-23 22:41:07.107396
676,2023-01-23 22:41:07.180413
0,2023-01-23 22:41:07.181228
0,2023-01-23 22:41:07.181438
0,2023-01-23 22:41:07.182189
673,2023-01-23 22:41:07.183040
676,2023-01-23 22:41:07.184152
0,2023-01-23 22:41:07.184364
0,2023-01-23 22:41:07.185258
0,2023-01-23 22:41:07.185709
594,2023-01-23 22:41:07.186616
676,2023-01-23 22:41:07.187741
0,2023-01-23 22:41:07.187954
0,2023-01-23 22:41:07.188691
0,2023-01-23 22:41:07.189507
494,2023-01-23 22:41:07.190076
675,2023-01-23 22:41:07.190984
89,2023-01-23 22:41:07.191571
0,2023-01-23 22:41:07.192410
0,2023-01-23 22:41:07.193486
675,2023-01-23 22:41:07.194374
675,2023-01-23 22:41:07.195334
0,2023-01-23 22:41:07.196149
0,2023-01-23 22:41:07.196996
0,2023-01-23 22:41:07.267497
675,2023-01-23 22:41:07.268215
676,2023-01-23 22:41:07.269356
0,2023-01-23 22:41:07.270221
0,2023-01-23 22:41:07.271030
0,2023-01-23 22:41:07.271714
673,2023-01-23 22:41:07.272342
676,2023-01-23 22:41:07.273234
0,2023-01-23 22:41:07.273761
0,2023-01-23 22:41:07.274500
0,2023-01-23 22:41:07.274776
603,2023-01-23 22:41:07.275751
676,2023-01-23 22:41:07.276471
0,2023-01-23 22:41:07.277304
0,2023-01-23 22:41:07.277525
0,2023-01-23 22:41:07.278342
473,2023-01-23 22:41:07.279031
676,2023-01-23 22:41:07.279859
51,2023-01-23 22:41:07.280608
0,2023-01-23 22:41:07.281456
0,2023-01-23 22:41:07.281694
675,2023-01-23 22:41:07.357153
676,2023-01-23 22:41:07.358209
0,2023-01-23 22:41:07.359230
0,2023-01-23 22:41:07.359477
0,2023-01-23 22:41:07.360352
674,2023-01-23 22:41:07.361052
676,2023-01-23 22:41:07.361790
0,2023-01-23 22:41:07.362137
0,2023-01-23 22:41:07.362913
0,2023-01-23 22:41:07.363740
673,2023-01-23 22:41:07.364230
675,2023-01-23 22:41:07.365005
0,2023-01-23 22:41:07.365600
0,2023-01-23 22:41:07.366421
0,2023-01-23 22:41:07.367266
608,2023-01-23 22:41:07.367853
675,2023-01-23 22:41:07.368527
0,2023-01-23 22:41:07.369032
0,2023-01-23 22:41:07.370146
0,2023-01-23 22:41:07.370937
501,2023-01-23 22:41:07.371982
676,2023-01-23 22:41:07.372757
57,2023-01-23 22:41:07.373723
0,2023-01-23 22:41:07.450090
0,2023-01-23 22:41:07.451268
675,2023-01-23 22:41:07.451953
676,2023-01-23 22:41:07.452845
0,2023-01-23 22:41:07.453629
0,2023-01-23 22:41:07.454529
0,2023-01-23 22:41:07.454758
675,2023-01-23 22:41:07.455691
676,2023-01-23 22:41:07.456468
0,2023-01-23 22:41:07.457287
0,2023-01-23 22:41:07.458062
0,2023-01-23 22:41:07.458332
674,2023-01-23 22:41:07.459515
676,2023-01-23 22:41:07.460462
0,2023-01-23 22:41:07.461176
0,2023-01-23 22:41:07.461424
0,2023-01-23 22:41:07.462503
618,2023-01-23 22:41:07.463571
676,2023-01-23 22:41:07.464872
0,2023-01-23 22:41:07.465210
0,2023-01-23 22:41:07.466214
0,2023-01-23 22:41:07.467255
514,2023-01-23 22:41:07.468328
675,2023-01-23 22:41:07.539415
50,2023-01-23 22:41:07.540404
0,2023-01-23 22:41:07.540696
0,2023-01-23 22:41:07.541611
675,2023-01-23 22:41:07.542516
676,2023-01-23 22:41:07.543790
0,2023-01-23 22:41:07.544105
0,2023-01-23 22:41:07.544798
0,2023-01-23 22:41:07.545382
675,2023-01-23 22:41:07.546277
675,2023-01-23 22:41:07.546796
0,2023-01-23 22:41:07.547820
0,2023-01-23 22:41:07.548426
0,2023-01-23 22:41:07.549175
674,2023-01-23 22:41:07.549919
676,2023-01-23 22:41:07.550715
0,2023-01-23 22:41:07.551298
0,2023-01-23 22:41:07.552210
0,2023-01-23 22:41:07.553267
641,2023-01-23 22:41:07.554318
675,2023-01-23 22:41:07.554783
0,2023-01-23 22:41:07.555726
0,2023-01-23 22:41:07.556754
0,2023-01-23 22:41:07.556995
537,2023-01-23 22:41:07.630409
676,2023-01-23 22:41:07.631570
44,2023-01-23 22:41:07.632645
0,2023-01-23 22:41:07.633661
0,2023-01-23 22:41:07.633923
675,2023-01-23 22:41:07.635502
676,2023-01-23 22:41:07.636955
0,2023-01-23 22:41:07.637767
0,2023-01-23 22:41:07.638899
0,2023-01-23 22:41:07.639208
675,2023-01-23 22:41:07.640731
675,2023-01-23 22:41:07.641866
0,2023-01-23 22:41:07.643624
0,2023-01-23 22:41:07.643891
0,2023-01-23 22:41:07.644483
674,2023-01-23 22:41:07.645550
676,2023-01-23 22:41:07.647403
0,2023-01-23 22:41:07.647657
0,2023-01-23 22:41:07.648429
0,2023-01-23 22:41:07.648985
651,2023-01-23 22:41:07.650081
675,2023-01-23 22:41:07.650810
0,2023-01-23 22:41:07.651767
0,2023-01-23 22:41:07.765115
0,2023-01-23 22:41:07.765812
539,2023-01-23 22:41:07.766465
675,2023-01-23 22:41:07.767171
0,2023-01-23 22:41:07.767602
0,2023-01-23 22:41:07.768345
0,2023-01-23 22:41:07.769009
418,2023-01-23 22:41:07.769666
676,2023-01-23 22:41:07.770443
118,2023-01-23 22:41:07.771074
0,2023-01-23 22:41:07.771576
0,2023-01-23 22:41:07.772409
675,2023-01-23 22:41:07.773163
675,2023-01-23 22:41:07.773903
0,2023-01-23 22:41:07.774877
0,2023-01-23 22:41:07.775628
0,2023-01-23 22:41:07.776326
676,2023-01-23 22:41:07.777326
675,2023-01-23 22:41:07.778287
0,2023-01-23 22:41:07.779077
0,2023-01-23 22:41:07.779704
0,2023-01-23 22:41:07.780635
676,2023-01-23 22:41:07.781423
676,2023-01-23 22:41:07.782349
0,2023-01-23 22:41:07.783435
0,2023-01-23 22:41:07.784329
0,2023-01-23 22:41:07.784535
675,2023-01-23 22:41:07.785685
676,2023-01-23 22:41:07.786463
0,2023-01-23 22:41:07.787313
0,2023-01-23 22:41:07.787526
0,2023-01-23 22:41:07.788527
675,2023-01-23 22:41:07.859611
675,2023-01-23 22:41:07.859979
0,2023-01-23 22:41:07.860143
0,2023-01-23 22:41:07.860312
0,2023-01-23 22:41:07.861128
675,2023-01-23 22:41:07.861787
676,2023-01-23 22:41:07.863420
0,2023-01-23 22:41:07.863627
0,2023-01-23 22:41:07.864064
0,2023-01-23 22:41:07.864778
675,2023-01-23 22:41:07.865293
675,2023-01-23 22:41:07.866058
0,2023-01-23 22:41:07.866827
0,2023-01-23 22:41:07.867568
0,2023-01-23 22:41:07.868179
664,2023-01-23 22:41:07.868940
676,2023-01-23 22:41:07.869989
0,2023-01-23 22:41:07.870483
0,2023-01-23 22:41:07.871495
0,2023-01-23 22:41:07.872281
551,2023-01-23 22:41:07.872927
675,2023-01-23 22:41:07.873529
0,2023-01-23 22:41:07.874286
0,2023-01-23 22:41:07.942650
0,2023-01-23 22:41:07.942901
449,2023-01-23 22:41:07.944770
675,2023-01-23 22:41:07.945684
122,2023-01-23 22:41:07.946782
0,2023-01-23 22:41:07.947502
0,2023-01-23 22:41:07.947958
675,2023-01-23 22:41:07.948866
676,2023-01-23 22:41:07.949628
0,2023-01-23 22:41:07.950393
0,2023-01-23 22:41:07.951151
0,2023-01-23 22:41:07.951677
676,2023-01-23 22:41:07.952306
676,2023-01-23 22:41:07.953090
0,2023-01-23 22:41:07.953875
0,2023-01-23 22:41:07.954623
0,2023-01-23 22:41:07.954897
676,2023-01-23 22:41:07.956013
676,2023-01-23 22:41:07.956899
0,2023-01-23 22:41:07.957597
0,2023-01-23 22:41:07.957801
0,2023-01-23 22:41:07.958757
675,2023-01-23 22:41:08.027458
676,2023-01-23 22:41:08.028696
0,2023-01-23 22:41:08.028920
0,2023-01-23 22:41:08.029493
0,2023-01-23 22:41:08.030770
675,2023-01-23 22:41:08.031464
675,2023-01-23 22:41:08.032410
0,2023-01-23 22:41:08.032633
0,2023-01-23 22:41:08.033337
0,2023-01-23 22:41:08.034158
675,2023-01-23 22:41:08.035269
675,2023-01-23 22:41:08.036033
0,2023-01-23 22:41:08.036690
0,2023-01-23 22:41:08.037731
0,2023-01-23 22:41:08.038695
675,2023-01-23 22:41:08.039414
676,2023-01-23 22:41:08.040146
0,2023-01-23 22:41:08.040698
0,2023-01-23 22:41:08.041465
0,2023-01-23 22:41:08.042458
670,2023-01-23 22:41:08.043445
676,2023-01-23 22:41:08.114176
0,2023-01-23 22:41:08.115110
0,2023-01-23 22:41:08.115726
0,2023-01-23 22:41:08.115945
571,2023-01-23 22:41:08.116944
676,2023-01-23 22:41:08.117727
0,2023-01-23 22:41:08.118655
0,2023-01-23 22:41:08.118878
0,2023-01-23 22:41:08.119657
464,2023-01-23 22:41:08.120565
675,2023-01-23 22:41:08.122180
84,2023-01-23 22:41:08.123501
0,2023-01-23 22:41:08.123735
0,2023-01-23 22:41:08.124810
675,2023-01-23 22:41:08.126607
676,2023-01-23 22:41:08.127521
0,2023-01-23 22:41:08.128503
0,2023-01-23 22:41:08.128743
0,2023-01-23 22:41:08.129839
674,2023-01-23 22:41:08.131048
676,2023-01-23 22:41:08.132600
0,2023-01-23 22:41:08.132850
0,2023-01-23 22:41:08.207980
0,2023-01-23 22:41:08.209310
646,2023-01-23 22:41:08.210096
675,2023-01-23 22:41:08.210860
0,2023-01-23 22:41:08.211938
0,2023-01-23 22:41:08.213032
0,2023-01-23 22:41:08.214107
568,2023-01-23 22:41:08.215234
676,2023-01-23 22:41:08.216311
0,2023-01-23 22:41:08.217330
0,2023-01-23 22:41:08.218401
0,2023-01-23 22:41:08.219378
473,2023-01-23 22:41:08.220184
675,2023-01-23 22:41:08.220816
33,2023-01-23 22:41:08.221627
0,2023-01-23 22:41:08.222470
0,2023-01-23 22:41:08.223728
675,2023-01-23 22:41:08.224411
676,2023-01-23 22:41:08.225248
0,2023-01-23 22:41:08.226019
0,2023-01-23 22:41:08.226810
0,2023-01-23 22:41:08.227083
675,2023-01-23 22:41:08.228186
676,2023-01-23 22:41:08.229240
0,2023-01-23 22:41:08.302610
0,2023-01-23 22:41:08.303554
0,2023-01-23 22:41:08.303854
671,2023-01-23 22:41:08.305337
676,2023-01-23 22:41:08.306092
0,2023-01-23 22:41:08.306915
0,2023-01-23 22:41:08.307213
0,2023-01-23 22:41:08.307974
584,2023-01-23 22:41:08.308802
676,2023-01-23 22:41:08.310186
0,2023-01-23 22:41:08.310498
0,2023-01-23 22:41:08.311093
0,2023-01-23 22:41:08.311968
470,2023-01-23 22:41:08.312711
675,2023-01-23 22:41:08.313657
75,2023-01-23 22:41:08.314425
0,2023-01-23 22:41:08.315261
0,2023-01-23 22:41:08.316137
675,2023-01-23 22:41:08.316713
676,2023-01-23 22:41:08.318383
0,2023-01-23 22:41:08.318631
0,2023-01-23 22:41:08.319472
0,2023-01-23 22:41:08.320178
675,2023-01-23 22:41:08.392645
675,2023-01-23 22:41:08.393457
0,2023-01-23 22:41:08.394360
0,2023-01-23 22:41:08.395462
0,2023-01-23 22:41:08.396115
669,2023-01-23 22:41:08.396800
676,2023-01-23 22:41:08.397659
0,2023-01-23 22:41:08.398630
0,2023-01-23 22:41:08.399704
0,2023-01-23 22:41:08.400656
591,2023-01-23 22:41:08.401204
676,2023-01-23 22:41:08.402108
0,2023-01-23 22:41:08.402714
0,2023-01-23 22:41:08.403802
0,2023-01-23 22:41:08.404054
469,2023-01-23 22:41:08.405090
676,2023-01-23 22:41:08.406257
76,2023-01-23 22:41:08.406822
0,2023-01-23 22:41:08.407930
0,2023-01-23 22:41:08.408250
675,2023-01-23 22:41:08.409239
676,2023-01-23 22:41:08.409992
0,2023-01-23 22:41:08.518535
0,2023-01-23 22:41:08.518787
0,2023-01-23 22:41:08.519524
674,2023-01-23 22:41:08.520567
676,2023-01-23 22:41:08.521366
0,2023-01-23 22:41:08.522064
0,2023-01-23 22:41:08.522368
0,2023-01-23 22:41:08.523120
670,2023-01-23 22:41:08.523729
676,2023-01-23 22:41:08.524419
0,2023-01-23 22:41:08.524707
0,2023-01-23 22:41:08.525217
0,2023-01-23 22:41:08.525999
597,2023-01-23 22:41:08.526584
675,2023-01-23 22:41:08.527350
0,2023-01-23 22:41:08.527995
0,2023-01-23 22:41:08.528599
0,2023-01-23 22:41:08.529186
470,2023-01-23 22:41:08.529820
676,2023-01-23 22:41:08.530554
70,2023-01-23 22:41:08.531367
0,2023-01-23 22:41:08.532083
0,2023-01-23 22:41:08.532791
676,2023-01-23 22:41:08.533458
675,2023-01-23 22:41:08.534342
0,2023-01-23 22:41:08.535209
0,2023-01-23 22:41:08.535989
0,2023-01-23 22:41:08.536503
674,2023-01-23 22:41:08.537227
676,2023-01-23 22:41:08.537904
0,2023-01-23 22:41:08.538803
0,2023-01-23 22:41:08.539867
0,2023-01-23 22:41:08.540178
672,2023-01-23 22:41:08.608693
676,2023-01-23 22:41:08.609663
0,2023-01-23 22:41:08.610289
0,2023-01-23 22:41:08.610939
0,2023-01-23 22:41:08.611202
564,2023-01-23 22:41:08.612189
676,2023-01-23 22:41:08.612982
0,2023-01-23 22:41:08.613661
0,2023-01-23 22:41:08.613861
0,2023-01-23 22:41:08.614634
471,2023-01-23 22:41:08.615388
676,2023-01-23 22:41:08.616552
70,2023-01-23 22:41:08.617692
0,2023-01-23 22:41:08.618012
0,2023-01-23 22:41:08.618680
675,2023-01-23 22:41:08.619362
676,2023-01-23 22:41:08.620552
0,2023-01-23 22:41:08.621360
0,2023-01-23 22:41:08.621570
0,2023-01-23 22:41:08.622298
674,2023-01-23 22:41:08.622873
676,2023-01-23 22:41:08.691591
0,2023-01-23 22:41:08.691939
0,2023-01-23 22:41:08.692652
0,2023-01-23 22:41:08.693314
672,2023-01-23 22:41:08.694219
675,2023-01-23 22:41:08.695061
0,2023-01-23 22:41:08.695818
0,2023-01-23 22:41:08.696264
0,2023-01-23 22:41:08.697078
541,2023-01-23 22:41:08.697619
676,2023-01-23 22:41:08.698444
0,2023-01-23 22:41:08.699271
0,2023-01-23 22:41:08.699929
0,2023-01-23 22:41:08.700558
473,2023-01-23 22:41:08.701315
676,2023-01-23 22:41:08.701934
73,2023-01-23 22:41:08.703050
0,2023-01-23 22:41:08.703678
0,2023-01-23 22:41:08.704376
675,2023-01-23 22:41:08.704843
676,2023-01-23 22:41:08.777978
0,2023-01-23 22:41:08.778878
0,2023-01-23 22:41:08.779592
0,2023-01-23 22:41:08.779837
675,2023-01-23 22:41:08.781118
676,2023-01-23 22:41:08.782094
0,2023-01-23 22:41:08.782792
0,2023-01-23 22:41:08.783031
0,2023-01-23 22:41:08.783973
673,2023-01-23 22:41:08.785438
676,2023-01-23 22:41:08.786
0,2023-01-23 22:41:08.786736
0,2023-01-23 22:41:08.786950
0,2023-01-23 22:41:08.787742
591,2023-01-23 22:41:08.788756
676,2023-01-23 22:41:08.789796
0,2023-01-23 22:41:08.790063
0,2023-01-23 22:41:08.790646
0,2023-01-23 22:41:08.791432
492,2023-01-23 22:41:08.792353
675,2023-01-23 22:41:08.793314
82,2023-01-23 22:41:08.794285
0,2023-01-23 22:41:08.864355
0,2023-01-23 22:41:08.865403
675,2023-01-23 22:41:08.866044
675,2023-01-23 22:41:08.866762
0,2023-01-23 22:41:08.867566
0,2023-01-23 22:41:08.868090
0,2023-01-23 22:41:08.868941
675,2023-01-23 22:41:08.869770
675,2023-01-23 22:41:08.870569
0,2023-01-23 22:41:08.871411
0,2023-01-23 22:41:08.871933
0,2023-01-23 22:41:08.872590
672,2023-01-23 22:41:08.873344
676,2023-01-23 22:41:08.874181
0,2023-01-23 22:41:08.875408
0,2023-01-23 22:41:08.876125
0,2023-01-23 22:41:08.876410
574,2023-01-23 22:41:08.877646
676,2023-01-23 22:41:08.878563
0,2023-01-23 22:41:08.879126
0,2023-01-23 22:41:08.879860
0,2023-01-23 22:41:08.880115
479,2023-01-23 22:41:08.952777
676,2023-01-23 22:41:08.953642
78,2023-01-23 22:41:08.954291
0,2023-01-23 22:41:08.954995
0,2023-01-23 22:41:08.955222
675,2023-01-23 22:41:08.956501
675,2023-01-23 22:41:08.957366
0,2023-01-23 22:41:08.958308
0,2023-01-23 22:41:08.958541
0,2023-01-23 22:41:08.959415
674,2023-01-23 22:41:08.960277
676,2023-01-23 22:41:08.961696
0,2023-01-23 22:41:08.962554
0,2023-01-23 22:41:08.962785
0,2023-01-23 22:41:08.963383
667,2023-01-23 22:41:08.964156
676,2023-01-23 22:41:08.965515
0,2023-01-23 22:41:08.965758
0,2023-01-23 22:41:08.966395
0,2023-01-23 22:41:08.967247
553,2023-01-23 22:41:08.967880
675,2023-01-23 22:41:08.968834
0,2023-01-23 22:41:08.969527
0,2023-01-23 22:41:09.038966
0,2023-01-23 22:41:09.039833
446,2023-01-23 22:41:09.040547
676,2023-01-23 22:41:09.041283
67,2023-01-23 22:41:09.042128
0,2023-01-23 22:41:09.043267
0,2023-01-23 22:41:09.043867
675,2023-01-23 22:41:09.044569
675,2023-01-23 22:41:09.045370
0,2023-01-23 22:41:09.046298
0,2023-01-23 22:41:09.047299
0,2023-01-23 22:41:09.048037
674,2023-01-23 22:41:09.049053
676,2023-01-23 22:41:09.049837
0,2023-01-23 22:41:09.051023
0,2023-01-23 22:41:09.051736
0,2023-01-23 22:41:09.051978
624,2023-01-23 22:41:09.053622
676,2023-01-23 22:41:09.054650
0,2023-01-23 22:41:09.055514
0,2023-01-23 22:41:09.055749
0,2023-01-23 22:41:09.056534
526,2023-01-23 22:41:09.125065
676,2023-01-23 22:41:09.126110
0,2023-01-23 22:41:09.126936
0,2023-01-23 22:41:09.127191
0,2023-01-23 22:41:09.128315
386,2023-01-23 22:41:09.129054
676,2023-01-23 22:41:09.130423
57,2023-01-23 22:41:09.131279
0,2023-01-23 22:41:09.131525
0,2023-01-23 22:41:09.132319
674,2023-01-23 22:41:09.133249
676,2023-01-23 22:41:09.135032
0,2023-01-23 22:41:09.135301
0,2023-01-23 22:41:09.136173
0,2023-01-23 22:41:09.137167
675,2023-01-23 22:41:09.138050
676,2023-01-23 22:41:09.139030
0,2023-01-23 22:41:09.139274
0,2023-01-23 22:41:09.140035
0,2023-01-23 22:41:09.140675
628,2023-01-23 22:41:09.141713
675,2023-01-23 22:41:09.224788
0,2023-01-23 22:41:09.266251
0,2023-01-23 22:41:09.266996
0,2023-01-23 22:41:09.267615
544,2023-01-23 22:41:09.268222
676,2023-01-23 22:41:09.268405
0,2023-01-23 22:41:09.268971
0,2023-01-23 22:41:09.269431
0,2023-01-23 22:41:09.269605
449,2023-01-23 22:41:09.270361
676,2023-01-23 22:41:09.270891
96,2023-01-23 22:41:09.271529
0,2023-01-23 22:41:09.272533
0,2023-01-23 22:41:09.273233
675,2023-01-23 22:41:09.274113
676,2023-01-23 22:41:09.275237
0,2023-01-23 22:41:09.276567
0,2023-01-23 22:41:09.277389
0,2023-01-23 22:41:09.277587
675,2023-01-23 22:41:09.278718
676,2023-01-23 22:41:09.280108
0,2023-01-23 22:41:09.280955
0,2023-01-23 22:41:09.281288
0,2023-01-23 22:41:09.282336
667,2023-01-23 22:41:09.282837
676,2023-01-23 22:41:09.283457
0,2023-01-23 22:41:09.284042
0,2023-01-23 22:41:09.284239
0,2023-01-23 22:41:09.284854
566,2023-01-23 22:41:09.285236
675,2023-01-23 22:41:09.286238
0,2023-01-23 22:41:09.286435
0,2023-01-23 22:41:09.286839
0,2023-01-23 22:41:09.287261
458,2023-01-23 22:41:09.287931
675,2023-01-23 22:41:09.288600
104,2023-01-23 22:41:09.356817
0,2023-01-23 22:41:09.357081
0,2023-01-23 22:41:09.358104
675,2023-01-23 22:41:09.359186
675,2023-01-23 22:41:09.360154
0,2023-01-23 22:41:09.360933
0,2023-01-23 22:41:09.361145
0,2023-01-23 22:41:09.362045
675,2023-01-23 22:41:09.362828
675,2023-01-23 22:41:09.363935
0,2023-01-23 22:41:09.364207
0,2023-01-23 22:41:09.364698
0,2023-01-23 22:41:09.365580
675,2023-01-23 22:41:09.366471
675,2023-01-23 22:41:09.367256
0,2023-01-23 22:41:09.368029
0,2023-01-23 22:41:09.368621
0,2023-01-23 22:41:09.369248
675,2023-01-23 22:41:09.370265
675,2023-01-23 22:41:09.371088
0,2023-01-23 22:41:09.371858
0,2023-01-23 22:41:09.442392
0,2023-01-23 22:41:09.442995
675,2023-01-23 22:41:09.443854
676,2023-01-23 22:41:09.444713
0,2023-01-23 22:41:09.445209
0,2023-01-23 22:41:09.445995
0,2023-01-23 22:41:09.446218
675,2023-01-23 22:41:09.447211
676,2023-01-23 22:41:09.447788
0,2023-01-23 22:41:09.448654
0,2023-01-23 22:41:09.448865
0,2023-01-23 22:41:09.449573
674,2023-01-23 22:41:09.450170
676,2023-01-23 22:41:09.451610
0,2023-01-23 22:41:09.451893
0,2023-01-23 22:41:09.452783
0,2023-01-23 22:41:09.453564
641,2023-01-23 22:41:09.454413
676,2023-01-23 22:41:09.455638
0,2023-01-23 22:41:09.455890
0,2023-01-23 22:41:09.456918
0,2023-01-23 22:41:09.457660
538,2023-01-23 22:41:09.528932
675,2023-01-23 22:41:09.529929
0,2023-01-23 22:41:09.531001
0,2023-01-23 22:41:09.531842
0,2023-01-23 22:41:09.532597
425,2023-01-23 22:41:09.533065
676,2023-01-23 22:41:09.533932
88,2023-01-23 22:41:09.534646
0,2023-01-23 22:41:09.535362
0,2023-01-23 22:41:09.536102
675,2023-01-23 22:41:09.536710
676,2023-01-23 22:41:09.537193
0,2023-01-23 22:41:09.538213
0,2023-01-23 22:41:09.538758
0,2023-01-23 22:41:09.539559
674,2023-01-23 22:41:09.540116
676,2023-01-23 22:41:09.540767
0,2023-01-23 22:41:09.541572
0,2023-01-23 22:41:09.542780
0,2023-01-23 22:41:09.543003
624,2023-01-23 22:41:09.544238
676,2023-01-23 22:41:09.613790
0,2023-01-23 22:41:09.614793
0,2023-01-23 22:41:09.615114
0,2023-01-23 22:41:09.616006
504,2023-01-23 22:41:09.616817
676,2023-01-23 22:41:09.618098
0,2023-01-23 22:41:09.618849
0,2023-01-23 22:41:09.619110
0,2023-01-23 22:41:09.620234
412,2023-01-23 22:41:09.620729
676,2023-01-23 22:41:09.621602
101,2023-01-23 22:41:09.622440
0,2023-01-23 22:41:09.623025
0,2023-01-23 22:41:09.623242
676,2023-01-23 22:41:09.624582
675,2023-01-23 22:41:09.625515
0,2023-01-23 22:41:09.626072
0,2023-01-23 22:41:09.626359
0,2023-01-23 22:41:09.627298
675,2023-01-23 22:41:09.627847
676,2023-01-23 22:41:09.629533
0,2023-01-23 22:41:09.699404
0,2023-01-23 22:41:09.699712
0,2023-01-23 22:41:09.700617
675,2023-01-23 22:41:09.701886
675,2023-01-23 22:41:09.703860
0,2023-01-23 22:41:09.704093
0,2023-01-23 22:41:09.704561
0,2023-01-23 22:41:09.705374
675,2023-01-23 22:41:09.706083
675,2023-01-23 22:41:09.706974
0,2023-01-23 22:41:09.707797
0,2023-01-23 22:41:09.708460
0,2023-01-23 22:41:09.708960
675,2023-01-23 22:41:09.709889
676,2023-01-23 22:41:09.710777
0,2023-01-23 22:41:09.711587
0,2023-01-23 22:41:09.712135
0,2023-01-23 22:41:09.712922
675,2023-01-23 22:41:09.713690
676,2023-01-23 22:41:09.714563
0,2023-01-23 22:41:09.715350
0,2023-01-23 22:41:09.715978
0,2023-01-23 22:41:09.716206
674,2023-01-23 22:41:09.793153
675,2023-01-23 22:41:09.794145
0,2023-01-23 22:41:09.794921
0,2023-01-23 22:41:09.795249
0,2023-01-23 22:41:09.795929
630,2023-01-23 22:41:09.796984
675,2023-01-23 22:41:09.798554
0,2023-01-23 22:41:09.798800
0,2023-01-23 22:41:09.799704
0,2023-01-23 22:41:09.800389
523,2023-01-23 22:41:09.801436
676,2023-01-23 22:41:09.802720
25,2023-01-23 22:41:09.803687
0,2023-01-23 22:41:09.804017
0,2023-01-23 22:41:09.804614
674,2023-01-23 22:41:09.805507
676,2023-01-23 22:41:09.806994
0,2023-01-23 22:41:09.807325
0,2023-01-23 22:41:09.808334
0,2023-01-23 22:41:09.809447
675,2023-01-23 22:41:09.810997
676,2023-01-23 22:41:09.811892
0,2023-01-23 22:41:09.812614
0,2023-01-23 22:41:09.813578
0,2023-01-23 22:41:09.894503
674,2023-01-23 22:41:09.895418
675,2023-01-23 22:41:09.896262
0,2023-01-23 22:41:09.897084
0,2023-01-23 22:41:09.898208
0,2023-01-23 22:41:09.899293
619,2023-01-23 22:41:09.900176
676,2023-01-23 22:41:09.900668
0,2023-01-23 22:41:09.901481
0,2023-01-23 22:41:09.902417
0,2023-01-23 22:41:09.902681
509,2023-01-23 22:41:09.903937
676,2023-01-23 22:41:09.904761
29,2023-01-23 22:41:09.905539
0,2023-01-23 22:41:09.906711
0,2023-01-23 22:41:09.906970
675,2023-01-23 22:41:09.908424
676,2023-01-23 22:41:09.909583
0,2023-01-23 22:41:09.910207
0,2023-01-23 22:41:09.911328
